BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900044812_TS20190278_bin.54.fa.c00091_T190004...region001, T1900044812_TS20190278_bin.54_T1900044812_TS20190278_bin.54_contig_000091,ranthipeptide,RiPPs
T1900044813_TS20190279_bin.185.fa.c00052_T190004...region001, T1900044813_TS20190279_bin.185_T1900044813_TS20190279_bin.185_contig_000052,cyclic-lactone-autoinducer,RiPPs
T1900044816_TS20190282_bin.278.fa.c00033_T190004...region001, T1900044816_TS20190282_bin.278_T1900044816_TS20190282_bin.278_contig_000033,betalactone,Others
T1900044816_TS20190282_bin.278.fa.c00238_T190004...region001, T1900044816_TS20190282_bin.278_T1900044816_TS20190282_bin.278_contig_000238,RRE-containing,RiPPs
T1900044817_TS20190283_bin.297.fa.c00016_T190004...region001, T1900044817_TS20190283_bin.297_T1900044817_TS20190283_bin.297_contig_000016,hserlactone,Others
T1900044826_TS20190292_bin.59.fa.c00005_T190004...region001, T1900044826_TS20190292_bin.59_T1900044826_TS20190292_bin.59_contig_000005,cyclic-lactone-autoinducer,RiPPs
T1900044826_TS20190292_bin.59.fa.c00021_T190004...region001, T1900044826_TS20190292_bin.59_T1900044826_TS20190292_bin.59_contig_000021,ranthipeptide,RiPPs
T1900044830_TS20190296_bin.3.fa.c00031_T190004...region001, T1900044830_TS20190296_bin.3_T1900044830_TS20190296_bin.3_contig_000031,betalactone,Others
T1900044830_TS20190296_bin.3.fa.c00053_T190004...region001, T1900044830_TS20190296_bin.3_T1900044830_TS20190296_bin.3_contig_000053,ranthipeptide,RiPPs
T1900044839_TS20190305_bin.223.fa.c00006_T190004...region001, T1900044839_TS20190305_bin.223_T1900044839_TS20190305_bin.223_contig_000006,RRE-containing,RiPPs
T1900044839_TS20190305_bin.223.fa.c00027_T190004...region001, T1900044839_TS20190305_bin.223_T1900044839_TS20190305_bin.223_contig_000027,betalactone,Others
T1900044841_TS20190307_bin.265.fa.c00011_T190004...region001, T1900044841_TS20190307_bin.265_T1900044841_TS20190307_bin.265_contig_000011,RRE-containing,RiPPs
T1900044841_TS20190307_bin.265.fa.c00049_T190004...region001, T1900044841_TS20190307_bin.265_T1900044841_TS20190307_bin.265_contig_000049,betalactone,Others
T1900044841_TS20190307_bin.9.fa.c00016_T190004...region001, T1900044841_TS20190307_bin.9_T1900044841_TS20190307_bin.9_contig_000016,hserlactone,Others
T1900044844_TS20190310_bin.16.fa.c00008_T190004...region001, T1900044844_TS20190310_bin.16_T1900044844_TS20190310_bin.16_contig_000008,betalactone,Others
T1900044844_TS20190310_bin.16.fa.c00026_T190004...region001, T1900044844_TS20190310_bin.16_T1900044844_TS20190310_bin.16_contig_000026,ranthipeptide,RiPPs
T1900044844_TS20190310_bin.16.fa.c00046_T190004...region001, T1900044844_TS20190310_bin.16_T1900044844_TS20190310_bin.16_contig_000046,RRE-containing,RiPPs
T1900044856_TS20190322_bin.337.fa.c00060_T190004...region001, T1900044856_TS20190322_bin.337_T1900044856_TS20190322_bin.337_contig_000060,ranthipeptide,RiPPs
T1900044868_TS20190334_bin.144.fa.c00009_T190004...region001, T1900044868_TS20190334_bin.144_T1900044868_TS20190334_bin.144_contig_000009,RiPP-like,RiPPs
T1900044868_TS20190334_bin.144.fa.c00034_T190004...region001, T1900044868_TS20190334_bin.144_T1900044868_TS20190334_bin.144_contig_000034,T3PKS,PKSother
T1900044868_TS20190334_bin.144.fa.c00041_T190004...region001, T1900044868_TS20190334_bin.144_T1900044868_TS20190334_bin.144_contig_000041,arylpolyene,Others
T1900044870_TS20190336_bin.12.fa.c00014_T190004...region001, T1900044870_TS20190336_bin.12_T1900044870_TS20190336_bin.12_contig_000014,RRE-containing.lassopeptide,RiPPs
T1900044870_TS20190336_bin.12.fa.c00061_T190004...region001, T1900044870_TS20190336_bin.12_T1900044870_TS20190336_bin.12_contig_000061,RRE-containing,RiPPs
T1900044870_TS20190336_bin.12.fa.c00095_T190004...region001, T1900044870_TS20190336_bin.12_T1900044870_TS20190336_bin.12_contig_000095,betalactone,Others
T1900044870_TS20190336_bin.158.fa.c00007_T190004...region001, T1900044870_TS20190336_bin.158_T1900044870_TS20190336_bin.158_contig_000007,ranthipeptide,RiPPs
T1900044870_TS20190336_bin.158.fa.c00011_T190004...region001, T1900044870_TS20190336_bin.158_T1900044870_TS20190336_bin.158_contig_000011,RRE-containing,RiPPs
T1900044870_TS20190336_bin.158.fa.c00022_T190004...region001, T1900044870_TS20190336_bin.158_T1900044870_TS20190336_bin.158_contig_000022,NRPS,NRPS
T1900044870_TS20190336_bin.158.fa.c00042_T190004...region001, T1900044870_TS20190336_bin.158_T1900044870_TS20190336_bin.158_contig_000042,RRE-containing,RiPPs
T1900044870_TS20190336_bin.158.fa.c00108_T190004...region001, T1900044870_TS20190336_bin.158_T1900044870_TS20190336_bin.158_contig_000108,betalactone,Others
T1900044883_TS20190349_bin.3.fa.c00044_T190004...region001, T1900044883_TS20190349_bin.3_T1900044883_TS20190349_bin.3_contig_000044,betalactone,Others
T1900044883_TS20190349_bin.3.fa.c00298_T190004...region001, T1900044883_TS20190349_bin.3_T1900044883_TS20190349_bin.3_contig_000298,ranthipeptide,RiPPs
T1900044885_TS20190351_bin.103.fa.c00044_T190004...region001, T1900044885_TS20190351_bin.103_T1900044885_TS20190351_bin.103_contig_000044,ranthipeptide,RiPPs
T1900044885_TS20190351_bin.103.fa.c00065_T190004...region001, T1900044885_TS20190351_bin.103_T1900044885_TS20190351_bin.103_contig_000065,betalactone,Others
T1900044885_TS20190351_bin.103.fa.c00145_T190004...region001, T1900044885_TS20190351_bin.103_T1900044885_TS20190351_bin.103_contig_000145,RRE-containing,RiPPs
T1900044885_TS20190351_bin.103.fa.c00200_T190004...region001, T1900044885_TS20190351_bin.103_T1900044885_TS20190351_bin.103_contig_000200,NRPS-like,NRPS
T1900044885_TS20190351_bin.128.fa.c00118_T190004...region001, T1900044885_TS20190351_bin.128_T1900044885_TS20190351_bin.128_contig_000118,thioamitides,Others
T1900044885_TS20190351_bin.128.fa.c00157_T190004...region001, T1900044885_TS20190351_bin.128_T1900044885_TS20190351_bin.128_contig_000157,NRPS,NRPS
T1900044888_TS20190354_bin.113.fa.c00002_T190004...region001, T1900044888_TS20190354_bin.113_T1900044888_TS20190354_bin.113_contig_000002,betalactone,Others
T1900044888_TS20190354_bin.113.fa.c00055_T190004...region001, T1900044888_TS20190354_bin.113_T1900044888_TS20190354_bin.113_contig_000055,ranthipeptide,RiPPs
T1900044888_TS20190354_bin.97.fa.c00068_T190004...region001, T1900044888_TS20190354_bin.97_T1900044888_TS20190354_bin.97_contig_000068,RRE-containing,RiPPs
T1900044888_TS20190354_bin.97.fa.c00075_T190004...region001, T1900044888_TS20190354_bin.97_T1900044888_TS20190354_bin.97_contig_000075,betalactone,Others
T1900044912_TS20190378_bin.295.fa.c00043_T190004...region001, T1900044912_TS20190378_bin.295_T1900044912_TS20190378_bin.295_contig_000043,NRPS-like,NRPS
T1900044912_TS20190378_bin.295.fa.c00124_T190004...region001, T1900044912_TS20190378_bin.295_T1900044912_TS20190378_bin.295_contig_000124,cyclic-lactone-autoinducer,RiPPs
T1900044912_TS20190378_bin.295.fa.c00160_T190004...region001, T1900044912_TS20190378_bin.295_T1900044912_TS20190378_bin.295_contig_000160,arylpolyene,Others
T1900044924_TS20190390_bin.80.fa.c00207_T190004...region001, T1900044924_TS20190390_bin.80_T1900044924_TS20190390_bin.80_contig_000207,betalactone,Others
T1900044924_TS20190390_bin.80.fa.c00229_T190004...region001, T1900044924_TS20190390_bin.80_T1900044924_TS20190390_bin.80_contig_000229,arylpolyene,Others
T1900044926_TS20190392_bin.4.fa.c00247_T190004...region001, T1900044926_TS20190392_bin.4_T1900044926_TS20190392_bin.4_contig_000247,NRPS,NRPS
T1900044926_TS20190392_bin.4.fa.c00359_T190004...region001, T1900044926_TS20190392_bin.4_T1900044926_TS20190392_bin.4_contig_000359,betalactone,Others
T1900044928_TS20190394_bin.235.fa.c00010_T190004...region001, T1900044928_TS20190394_bin.235_T1900044928_TS20190394_bin.235_contig_000010,RRE-containing,RiPPs
T1900044928_TS20190394_bin.235.fa.c00026_T190004...region001, T1900044928_TS20190394_bin.235_T1900044928_TS20190394_bin.235_contig_000026,RRE-containing,RiPPs
T1900044928_TS20190394_bin.399.fa.c00047_T190004...region001, T1900044928_TS20190394_bin.399_T1900044928_TS20190394_bin.399_contig_000047,ranthipeptide,RiPPs
T1900044928_TS20190394_bin.399.fa.c00082_T190004...region001, T1900044928_TS20190394_bin.399_T1900044928_TS20190394_bin.399_contig_000082,RRE-containing,RiPPs
T1900044936_TS20190402_bin.65.fa.c00003_T190004...region001, T1900044936_TS20190402_bin.65_T1900044936_TS20190402_bin.65_contig_000003,RRE-containing,RiPPs
T1900044942_TS20190408_bin.80.fa.c00010_T190004...region001, T1900044942_TS20190408_bin.80_T1900044942_TS20190408_bin.80_contig_000010,hserlactone,Others
T1900044943_TS20190409_bin.76.fa.c00083_T190004...region001, T1900044943_TS20190409_bin.76_T1900044943_TS20190409_bin.76_contig_000083,RRE-containing,RiPPs
T1900044943_TS20190409_bin.76.fa.c00143_T190004...region001, T1900044943_TS20190409_bin.76_T1900044943_TS20190409_bin.76_contig_000143,betalactone,Others
T1900045011_TC20190004_bin.11.fa.c00025_T190004...region001, T1900045011_TC20190004_bin.11_T1900045011_TC20190004_bin.11_contig_000025,ranthipeptide,RiPPs
T1900045011_TC20190004_bin.127.fa.c00403_T190004...region001, T1900045011_TC20190004_bin.127_T1900045011_TC20190004_bin.127_contig_000403,ranthipeptide,RiPPs
T1900045011_TC20190004_bin.26.fa.c00096_T190004...region001, T1900045011_TC20190004_bin.26_T1900045011_TC20190004_bin.26_contig_000096,ranthipeptide,RiPPs
T1900045011_TC20190004_bin.26.fa.c00163_T190004...region001, T1900045011_TC20190004_bin.26_T1900045011_TC20190004_bin.26_contig_000163,RRE-containing,RiPPs
T1900045011_TC20190004_bin.64.fa.c00025_T190004...region001, T1900045011_TC20190004_bin.64_T1900045011_TC20190004_bin.64_contig_000025,RRE-containing,RiPPs
T1900045011_TC20190004_bin.64.fa.c00067_T190004...region001, T1900045011_TC20190004_bin.64_T1900045011_TC20190004_bin.64_contig_000067,RRE-containing,RiPPs
T1900045011_TC20190004_bin.81.fa.c00024_T190004...region001, T1900045011_TC20190004_bin.81_T1900045011_TC20190004_bin.81_contig_000024,NRPS-like,NRPS
T1900045011_TC20190004_bin.81.fa.c00058_T190004...region001, T1900045011_TC20190004_bin.81_T1900045011_TC20190004_bin.81_contig_000058,ranthipeptide,RiPPs
T1900045011_TC20190004_bin.81.fa.c00062_T190004...region001, T1900045011_TC20190004_bin.81_T1900045011_TC20190004_bin.81_contig_000062,NRPS-like,NRPS
T1900045011_TC20190004_bin.81.fa.c00129_T190004...region001, T1900045011_TC20190004_bin.81_T1900045011_TC20190004_bin.81_contig_000129,RRE-containing,RiPPs
T1900045011_TC20190004_bin.81.fa.c00193_T190004...region001, T1900045011_TC20190004_bin.81_T1900045011_TC20190004_bin.81_contig_000193,NRPS,NRPS
T1900045013_TC20190006_bin.102.fa.c00010_T190004...region001, T1900045013_TC20190006_bin.102_T1900045013_TC20190006_bin.102_contig_000010,betalactone,Others
T1900045013_TC20190006_bin.164.fa.c00176_T190004...region001, T1900045013_TC20190006_bin.164_T1900045013_TC20190006_bin.164_contig_000176,betalactone,Others
T1900045013_TC20190006_bin.164.fa.c00233_T190004...region001, T1900045013_TC20190006_bin.164_T1900045013_TC20190006_bin.164_contig_000233,RRE-containing,RiPPs
T1900045013_TC20190006_bin.18.fa.c00231_T190004...region001, T1900045013_TC20190006_bin.18_T1900045013_TC20190006_bin.18_contig_000231,hserlactone,Others
T1900045013_TC20190006_bin.56.fa.c00020_T190004...region001, T1900045013_TC20190006_bin.56_T1900045013_TC20190006_bin.56_contig_000020,terpene,Terpene
T1900045013_TC20190006_bin.62.fa.c00032_T190004...region001, T1900045013_TC20190006_bin.62_T1900045013_TC20190006_bin.62_contig_000032,RRE-containing,RiPPs
T1900045013_TC20190006_bin.62.fa.c00111_T190004...region001, T1900045013_TC20190006_bin.62_T1900045013_TC20190006_bin.62_contig_000111,betalactone,Others
T1900045013_TC20190006_bin.62.fa.c00130_T190004...region001, T1900045013_TC20190006_bin.62_T1900045013_TC20190006_bin.62_contig_000130,RRE-containing,RiPPs
T1900045013_TC20190006_bin.72.fa.c00117_T190004...region001, T1900045013_TC20190006_bin.72_T1900045013_TC20190006_bin.72_contig_000117,hserlactone,Others
T1900045013_TC20190006_bin.72.fa.c00143_T190004...region001, T1900045013_TC20190006_bin.72_T1900045013_TC20190006_bin.72_contig_000143,arylpolyene,Others
T1900045013_TC20190006_bin.84.fa.c00110_T190004...region001, T1900045013_TC20190006_bin.84_T1900045013_TC20190006_bin.84_contig_000110,ranthipeptide,RiPPs
T1900045019_TC20190012_bin.111.fa.c00001_T190004...region001, T1900045019_TC20190012_bin.111_T1900045019_TC20190012_bin.111_contig_000001,RRE-containing.betalactone,Others
T1900045019_TC20190012_bin.142.fa.c00093_T190004...region001, T1900045019_TC20190012_bin.142_T1900045019_TC20190012_bin.142_contig_000093,terpene,Terpene
T1900045019_TC20190012_bin.142.fa.c00112_T190004...region001, T1900045019_TC20190012_bin.142_T1900045019_TC20190012_bin.142_contig_000112,terpene,Terpene
T1900045019_TC20190012_bin.148.fa.c00003_T190004...region001, T1900045019_TC20190012_bin.148_T1900045019_TC20190012_bin.148_contig_000003,RRE-containing,RiPPs
T1900045019_TC20190012_bin.148.fa.c00082_T190004...region001, T1900045019_TC20190012_bin.148_T1900045019_TC20190012_bin.148_contig_000082,ranthipeptide,RiPPs
T1900045019_TC20190012_bin.148.fa.c00084_T190004...region001, T1900045019_TC20190012_bin.148_T1900045019_TC20190012_bin.148_contig_000084,RRE-containing,RiPPs
T1900045019_TC20190012_bin.22.fa.c00205_T190004...region001, T1900045019_TC20190012_bin.22_T1900045019_TC20190012_bin.22_contig_000205,NRPS-like.betalactone,Others
T1900045019_TC20190012_bin.22.fa.c00326_T190004...region001, T1900045019_TC20190012_bin.22_T1900045019_TC20190012_bin.22_contig_000326,RRE-containing,RiPPs
T1900045019_TC20190012_bin.4.fa.c00036_T190004...region001, T1900045019_TC20190012_bin.4_T1900045019_TC20190012_bin.4_contig_000036,RRE-containing,RiPPs
T1900045019_TC20190012_bin.47.fa.c00307_T190004...region001, T1900045019_TC20190012_bin.47_T1900045019_TC20190012_bin.47_contig_000307,NRPS-like,NRPS
T1900045019_TC20190012_bin.47.fa.c00335_T190004...region001, T1900045019_TC20190012_bin.47_T1900045019_TC20190012_bin.47_contig_000335,ranthipeptide,RiPPs
T1900045019_TC20190012_bin.47.fa.c00366_T190004...region001, T1900045019_TC20190012_bin.47_T1900045019_TC20190012_bin.47_contig_000366,RRE-containing,RiPPs
T1900045019_TC20190012_bin.61.fa.c00160_T190004...region001, T1900045019_TC20190012_bin.61_T1900045019_TC20190012_bin.61_contig_000160,arylpolyene,Others
T1900045019_TC20190012_bin.61.fa.c00254_T190004...region001, T1900045019_TC20190012_bin.61_T1900045019_TC20190012_bin.61_contig_000254,RiPP-like,RiPPs
T1900045019_TC20190012_bin.61.fa.c00282_T190004...region001, T1900045019_TC20190012_bin.61_T1900045019_TC20190012_bin.61_contig_000282,arylpolyene,Others
T1900045019_TC20190012_bin.64.fa.c00007_T190004...region001, T1900045019_TC20190012_bin.64_T1900045019_TC20190012_bin.64_contig_000007,betalactone,Others
T1900045019_TC20190012_bin.64.fa.c00013_T190004...region001, T1900045019_TC20190012_bin.64_T1900045019_TC20190012_bin.64_contig_000013,NRPS-like,NRPS
T1900045019_TC20190012_bin.64.fa.c00022_T190004...region001, T1900045019_TC20190012_bin.64_T1900045019_TC20190012_bin.64_contig_000022,ranthipeptide,RiPPs
T1900045019_TC20190012_bin.64.fa.c00023_T190004...region001, T1900045019_TC20190012_bin.64_T1900045019_TC20190012_bin.64_contig_000023,cyclic-lactone-autoinducer,RiPPs
T1900045019_TC20190012_bin.64.fa.c00024_T190004...region001, T1900045019_TC20190012_bin.64_T1900045019_TC20190012_bin.64_contig_000024,RRE-containing,RiPPs
T1900045019_TC20190012_bin.8.fa.c00036_T190004...region001, T1900045019_TC20190012_bin.8_T1900045019_TC20190012_bin.8_contig_000036,NRPS,NRPS
T1900045019_TC20190012_bin.8.fa.c00047_T190004...region001, T1900045019_TC20190012_bin.8_T1900045019_TC20190012_bin.8_contig_000047,NRPS,NRPS
T1900045019_TC20190012_bin.8.fa.c00124_T190004...region001, T1900045019_TC20190012_bin.8_T1900045019_TC20190012_bin.8_contig_000124,NRPS,NRPS
T1900045019_TC20190012_bin.8.fa.c00215_T190004...region001, T1900045019_TC20190012_bin.8_T1900045019_TC20190012_bin.8_contig_000215,NRPS,NRPS
T1900045019_TC20190012_bin.8.fa.c00272_T190004...region001, T1900045019_TC20190012_bin.8_T1900045019_TC20190012_bin.8_contig_000272,ranthipeptide,RiPPs
T1900045020_TC20190013_bin.130.fa.c00029_T190004...region001, T1900045020_TC20190013_bin.130_T1900045020_TC20190013_bin.130_contig_000029,arylpolyene,Others
T1900045020_TC20190013_bin.130.fa.c00039_T190004...region001, T1900045020_TC20190013_bin.130_T1900045020_TC20190013_bin.130_contig_000039,RRE-containing,RiPPs
T1900045020_TC20190013_bin.14.fa.c00020_T190004...region001, T1900045020_TC20190013_bin.14_T1900045020_TC20190013_bin.14_contig_000020,ranthipeptide,RiPPs
T1900045020_TC20190013_bin.14.fa.c00058_T190004...region001, T1900045020_TC20190013_bin.14_T1900045020_TC20190013_bin.14_contig_000058,betalactone,Others
T1900045020_TC20190013_bin.14.fa.c00108_T190004...region001, T1900045020_TC20190013_bin.14_T1900045020_TC20190013_bin.14_contig_000108,RRE-containing,RiPPs
T1900045020_TC20190013_bin.185.fa.c00003_T190004...region001, T1900045020_TC20190013_bin.185_T1900045020_TC20190013_bin.185_contig_000003,arylpolyene,Others
T1900045020_TC20190013_bin.210.fa.c00014_T190004...region001, T1900045020_TC20190013_bin.210_T1900045020_TC20190013_bin.210_contig_000014,RRE-containing,RiPPs
T1900045020_TC20190013_bin.25.fa.c00045_T190004...region001, T1900045020_TC20190013_bin.25_T1900045020_TC20190013_bin.25_contig_000045,ranthipeptide,RiPPs
T1900045020_TC20190013_bin.25.fa.c00058_T190004...region001, T1900045020_TC20190013_bin.25_T1900045020_TC20190013_bin.25_contig_000058,betalactone,Others
T1900045020_TC20190013_bin.25.fa.c00059_T190004...region001, T1900045020_TC20190013_bin.25_T1900045020_TC20190013_bin.25_contig_000059,NRPS,NRPS
T1900045020_TC20190013_bin.57.fa.c00028_T190004...region001, T1900045020_TC20190013_bin.57_T1900045020_TC20190013_bin.57_contig_000028,NRPS-like,NRPS
T1900045020_TC20190013_bin.8.fa.c00005_T190004...region001, T1900045020_TC20190013_bin.8_T1900045020_TC20190013_bin.8_contig_000005,betalactone,Others
T1900045020_TC20190013_bin.8.fa.c00024_T190004...region001, T1900045020_TC20190013_bin.8_T1900045020_TC20190013_bin.8_contig_000024,betalactone,Others
T1900045020_TC20190013_bin.8.fa.c00024_T190004...region002, T1900045020_TC20190013_bin.8_T1900045020_TC20190013_bin.8_contig_000024,ranthipeptide,RiPPs
T1900045020_TC20190013_bin.8.fa.c00032_T190004...region001, T1900045020_TC20190013_bin.8_T1900045020_TC20190013_bin.8_contig_000032,RRE-containing,RiPPs
T1900045020_TC20190013_bin.9.fa.c00286_T190004...region001, T1900045020_TC20190013_bin.9_T1900045020_TC20190013_bin.9_contig_000286,RRE-containing,RiPPs
T1900045021_TC20190014_bin.144.fa.c00039_T190004...region001, T1900045021_TC20190014_bin.144_T1900045021_TC20190014_bin.144_contig_000039,ranthipeptide,RiPPs
T1900045021_TC20190014_bin.144.fa.c00122_T190004...region001, T1900045021_TC20190014_bin.144_T1900045021_TC20190014_bin.144_contig_000122,betalactone,Others
T1900045021_TC20190014_bin.144.fa.c00248_T190004...region001, T1900045021_TC20190014_bin.144_T1900045021_TC20190014_bin.144_contig_000248,NRPS-like,NRPS
