BGC_ID,BGC_cluster_ID,BGC_Prediction,BiG-SCAPE_class
T1900044682_TS20190148_bin.98.fa.c00052_T190004...region001, T1900044682_TS20190148_bin.98_T1900044682_TS20190148_bin.98_contig_000052,RRE-containing,RiPPs
T1900044682_TS20190148_bin.98.fa.c00062_T190004...region001, T1900044682_TS20190148_bin.98_T1900044682_TS20190148_bin.98_contig_000062,cyclic-lactone-autoinducer,RiPPs
T1900044682_TS20190148_bin.98.fa.c00139_T190004...region001, T1900044682_TS20190148_bin.98_T1900044682_TS20190148_bin.98_contig_000139,cyclic-lactone-autoinducer,RiPPs
T1900044687_TS20190153_bin.122.fa.c00040_T190004...region001, T1900044687_TS20190153_bin.122_T1900044687_TS20190153_bin.122_contig_000040,RRE-containing,RiPPs
T1900044687_TS20190153_bin.122.fa.c00100_T190004...region001, T1900044687_TS20190153_bin.122_T1900044687_TS20190153_bin.122_contig_000100,betalactone,Others
T1900044687_TS20190153_bin.122.fa.c00114_T190004...region001, T1900044687_TS20190153_bin.122_T1900044687_TS20190153_bin.122_contig_000114,ranthipeptide,RiPPs
T1900044687_TS20190153_bin.122.fa.c00128_T190004...region001, T1900044687_TS20190153_bin.122_T1900044687_TS20190153_bin.122_contig_000128,RRE-containing,RiPPs
T1900044688_TS20190154_bin.154.fa.c00261_T190004...region001, T1900044688_TS20190154_bin.154_T1900044688_TS20190154_bin.154_contig_000261,NRPS-like,NRPS
T1900044688_TS20190154_bin.45.fa.c00023_T190004...region001, T1900044688_TS20190154_bin.45_T1900044688_TS20190154_bin.45_contig_000023,LAP,RiPPs
T1900044692_TS20190158_bin.55.fa.c00027_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000027,NRPS-like,NRPS
T1900044692_TS20190158_bin.55.fa.c00038_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000038,NRPS-like,NRPS
T1900044692_TS20190158_bin.55.fa.c00042_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000042,NRPS,NRPS
T1900044692_TS20190158_bin.55.fa.c00078_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000078,NRPS,NRPS
T1900044692_TS20190158_bin.55.fa.c00125_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000125,ranthipeptide,RiPPs
T1900044692_TS20190158_bin.55.fa.c00139_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000139,NRPS,NRPS
T1900044692_TS20190158_bin.55.fa.c00150_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000150,betalactone,Others
T1900044692_TS20190158_bin.55.fa.c00177_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000177,RRE-containing,RiPPs
T1900044692_TS20190158_bin.55.fa.c00185_T190004...region001, T1900044692_TS20190158_bin.55_T1900044692_TS20190158_bin.55_contig_000185,NRPS-like,NRPS
T1900044693_TS20190159_bin.56.fa.c00033_T190004...region001, T1900044693_TS20190159_bin.56_T1900044693_TS20190159_bin.56_contig_000033,betalactone,Others
T1900044693_TS20190159_bin.56.fa.c00046_T190004...region001, T1900044693_TS20190159_bin.56_T1900044693_TS20190159_bin.56_contig_000046,cyclic-lactone-autoinducer,RiPPs
T1900044693_TS20190159_bin.56.fa.c00060_T190004...region001, T1900044693_TS20190159_bin.56_T1900044693_TS20190159_bin.56_contig_000060,RRE-containing,RiPPs
T1900044693_TS20190159_bin.56.fa.c00606_T190004...region001, T1900044693_TS20190159_bin.56_T1900044693_TS20190159_bin.56_contig_000606,ranthipeptide,RiPPs
T1900044693_TS20190159_bin.99.fa.c00027_T190004...region001, T1900044693_TS20190159_bin.99_T1900044693_TS20190159_bin.99_contig_000027,RRE-containing,RiPPs
T1900044693_TS20190159_bin.99.fa.c00045_T190004...region001, T1900044693_TS20190159_bin.99_T1900044693_TS20190159_bin.99_contig_000045,betalactone,Others
T1900044696_TS20190162_bin.26.fa.c00024_T190004...region001, T1900044696_TS20190162_bin.26_T1900044696_TS20190162_bin.26_contig_000024,NRPS,NRPS
T1900044696_TS20190162_bin.26.fa.c00035_T190004...region001, T1900044696_TS20190162_bin.26_T1900044696_TS20190162_bin.26_contig_000035,RRE-containing,RiPPs
T1900044696_TS20190162_bin.26.fa.c00045_T190004...region001, T1900044696_TS20190162_bin.26_T1900044696_TS20190162_bin.26_contig_000045,betalactone,Others
T1900044696_TS20190162_bin.26.fa.c00081_T190004...region001, T1900044696_TS20190162_bin.26_T1900044696_TS20190162_bin.26_contig_000081,ranthipeptide,RiPPs
T1900044697_TS20190163_bin.19.fa.c00010_T190004...region001, T1900044697_TS20190163_bin.19_T1900044697_TS20190163_bin.19_contig_000010,ranthipeptide,RiPPs
T1900044697_TS20190163_bin.19.fa.c00021_T190004...region001, T1900044697_TS20190163_bin.19_T1900044697_TS20190163_bin.19_contig_000021,NRPS-like,NRPS
T1900044697_TS20190163_bin.19.fa.c00036_T190004...region001, T1900044697_TS20190163_bin.19_T1900044697_TS20190163_bin.19_contig_000036,RRE-containing,RiPPs
T1900044697_TS20190163_bin.19.fa.c00038_T190004...region001, T1900044697_TS20190163_bin.19_T1900044697_TS20190163_bin.19_contig_000038,ranthipeptide,RiPPs
T1900044697_TS20190163_bin.19.fa.c00076_T190004...region001, T1900044697_TS20190163_bin.19_T1900044697_TS20190163_bin.19_contig_000076,betalactone,Others
T1900044697_TS20190163_bin.19.fa.c00135_T190004...region001, T1900044697_TS20190163_bin.19_T1900044697_TS20190163_bin.19_contig_000135,RRE-containing,RiPPs
T1900044698_TS20190164_bin.79.fa.c00036_T190004...region001, T1900044698_TS20190164_bin.79_T1900044698_TS20190164_bin.79_contig_000036,terpene,Terpene
T1900044698_TS20190164_bin.79.fa.c00100_T190004...region001, T1900044698_TS20190164_bin.79_T1900044698_TS20190164_bin.79_contig_000100,terpene,Terpene
T1900044708_TS20190174_bin.254.fa.c00015_T190004...region001, T1900044708_TS20190174_bin.254_T1900044708_TS20190174_bin.254_contig_000015,RRE-containing,RiPPs
T1900044708_TS20190174_bin.254.fa.c00045_T190004...region001, T1900044708_TS20190174_bin.254_T1900044708_TS20190174_bin.254_contig_000045,ranthipeptide,RiPPs
T1900044708_TS20190174_bin.261.fa.c00001_T190004...region001, T1900044708_TS20190174_bin.261_T1900044708_TS20190174_bin.261_contig_000001,arylpolyene,Others
T1900044708_TS20190174_bin.261.fa.c00059_T190004...region001, T1900044708_TS20190174_bin.261_T1900044708_TS20190174_bin.261_contig_000059,betalactone,Others
T1900044709_TS20190175_bin.261.fa.c00078_T190004...region001, T1900044709_TS20190175_bin.261_T1900044709_TS20190175_bin.261_contig_000078,RRE-containing,RiPPs
T1900044714_TS20190180_bin.102.fa.c00064_T190004...region001, T1900044714_TS20190180_bin.102_T1900044714_TS20190180_bin.102_contig_000064,ranthipeptide,RiPPs
T1900044714_TS20190180_bin.102.fa.c00065_T190004...region001, T1900044714_TS20190180_bin.102_T1900044714_TS20190180_bin.102_contig_000065,RRE-containing,RiPPs
T1900044714_TS20190180_bin.102.fa.c00071_T190004...region001, T1900044714_TS20190180_bin.102_T1900044714_TS20190180_bin.102_contig_000071,betalactone,Others
T1900044714_TS20190180_bin.194.fa.c00040_T190004...region001, T1900044714_TS20190180_bin.194_T1900044714_TS20190180_bin.194_contig_000040,ranthipeptide,RiPPs
T1900044714_TS20190180_bin.194.fa.c00089_T190004...region001, T1900044714_TS20190180_bin.194_T1900044714_TS20190180_bin.194_contig_000089,terpene,Terpene
T1900044714_TS20190180_bin.194.fa.c00097_T190004...region001, T1900044714_TS20190180_bin.194_T1900044714_TS20190180_bin.194_contig_000097,RRE-containing,RiPPs
T1900044714_TS20190180_bin.199.fa.c00003_T190004...region001, T1900044714_TS20190180_bin.199_T1900044714_TS20190180_bin.199_contig_000003,T1PKS,PKSI
T1900044714_TS20190180_bin.199.fa.c00005_T190004...region001, T1900044714_TS20190180_bin.199_T1900044714_TS20190180_bin.199_contig_000005,arylpolyene,Others
T1900044714_TS20190180_bin.199.fa.c00017_T190004...region001, T1900044714_TS20190180_bin.199_T1900044714_TS20190180_bin.199_contig_000017,terpene,Terpene
T1900044714_TS20190180_bin.199.fa.c00017_T190004...region002, T1900044714_TS20190180_bin.199_T1900044714_TS20190180_bin.199_contig_000017,terpene,Terpene
T1900044714_TS20190180_bin.247.fa.c00044_T190004...region001, T1900044714_TS20190180_bin.247_T1900044714_TS20190180_bin.247_contig_000044,betalactone,Others
T1900044714_TS20190180_bin.247.fa.c00098_T190004...region001, T1900044714_TS20190180_bin.247_T1900044714_TS20190180_bin.247_contig_000098,ranthipeptide,RiPPs
T1900044714_TS20190180_bin.247.fa.c00187_T190004...region001, T1900044714_TS20190180_bin.247_T1900044714_TS20190180_bin.247_contig_000187,RRE-containing,RiPPs
T1900044714_TS20190180_bin.81.fa.c00014_T190004...region001, T1900044714_TS20190180_bin.81_T1900044714_TS20190180_bin.81_contig_000014,arylpolyene,Others
T1900044714_TS20190180_bin.81.fa.c00098_T190004...region001, T1900044714_TS20190180_bin.81_T1900044714_TS20190180_bin.81_contig_000098,arylpolyene,Others
T1900044714_TS20190180_bin.81.fa.c00195_T190004...region001, T1900044714_TS20190180_bin.81_T1900044714_TS20190180_bin.81_contig_000195,betalactone,Others
T1900044715_TS20190181_bin.119.fa.c00054_T190004...region001, T1900044715_TS20190181_bin.119_T1900044715_TS20190181_bin.119_contig_000054,ranthipeptide,RiPPs
T1900044715_TS20190181_bin.119.fa.c00091_T190004...region001, T1900044715_TS20190181_bin.119_T1900044715_TS20190181_bin.119_contig_000091,RRE-containing,RiPPs
T1900044716_TS20190182_bin.72.fa.c00099_T190004...region001, T1900044716_TS20190182_bin.72_T1900044716_TS20190182_bin.72_contig_000099,RRE-containing,RiPPs
T1900044724_TS20190190_bin.338.fa.c00020_T190004...region001, T1900044724_TS20190190_bin.338_T1900044724_TS20190190_bin.338_contig_000020,terpene,Terpene
T1900044724_TS20190190_bin.338.fa.c00035_T190004...region001, T1900044724_TS20190190_bin.338_T1900044724_TS20190190_bin.338_contig_000035,terpene,Terpene
T1900044725_TS20190191_bin.346.fa.c00009_T190004...region001, T1900044725_TS20190191_bin.346_T1900044725_TS20190191_bin.346_contig_000009,thiopeptide,RiPPs
T1900044725_TS20190191_bin.346.fa.c00044_T190004...region001, T1900044725_TS20190191_bin.346_T1900044725_TS20190191_bin.346_contig_000044,betalactone,Others
T1900044727_TS20190193_bin.357.fa.c00101_T190004...region001, T1900044727_TS20190193_bin.357_T1900044727_TS20190193_bin.357_contig_000101,arylpolyene,Others
T1900044729_TS20190195_bin.5.fa.c00034_T190004...region001, T1900044729_TS20190195_bin.5_T1900044729_TS20190195_bin.5_contig_000034,RRE-containing,RiPPs
T1900044729_TS20190195_bin.5.fa.c00036_T190004...region001, T1900044729_TS20190195_bin.5_T1900044729_TS20190195_bin.5_contig_000036,ranthipeptide,RiPPs
T1900044730_TS20190196_bin.152.fa.c00005_T190004...region001, T1900044730_TS20190196_bin.152_T1900044730_TS20190196_bin.152_contig_000005,ranthipeptide,RiPPs
T1900044730_TS20190196_bin.333.fa.c00121_T190004...region001, T1900044730_TS20190196_bin.333_T1900044730_TS20190196_bin.333_contig_000121,arylpolyene,Others
T1900044732_TS20190198_bin.214.fa.c00014_T190004...region001, T1900044732_TS20190198_bin.214_T1900044732_TS20190198_bin.214_contig_000014,RiPP-like,RiPPs
T1900044732_TS20190198_bin.214.fa.c00043_T190004...region001, T1900044732_TS20190198_bin.214_T1900044732_TS20190198_bin.214_contig_000043,RiPP-like,RiPPs
T1900044732_TS20190198_bin.214.fa.c00056_T190004...region001, T1900044732_TS20190198_bin.214_T1900044732_TS20190198_bin.214_contig_000056,RiPP-like,RiPPs
T1900044738_TS20190204_bin.30.fa.c00005_T190004...region001, T1900044738_TS20190204_bin.30_T1900044738_TS20190204_bin.30_contig_000005,betalactone,Others
T1900044739_TS20190205_bin.209.fa.c00019_T190004...region001, T1900044739_TS20190205_bin.209_T1900044739_TS20190205_bin.209_contig_000019,betalactone,Others
T1900044739_TS20190205_bin.209.fa.c00028_T190004...region001, T1900044739_TS20190205_bin.209_T1900044739_TS20190205_bin.209_contig_000028,RRE-containing,RiPPs
T1900044741_TS20190207_bin.298.fa.c00001_T190004...region001, T1900044741_TS20190207_bin.298_T1900044741_TS20190207_bin.298_contig_000001,betalactone,Others
T1900044741_TS20190207_bin.298.fa.c00008_T190004...region001, T1900044741_TS20190207_bin.298_T1900044741_TS20190207_bin.298_contig_000008,RRE-containing,RiPPs
T1900044741_TS20190207_bin.298.fa.c00012_T190004...region001, T1900044741_TS20190207_bin.298_T1900044741_TS20190207_bin.298_contig_000012,RRE-containing,RiPPs
T1900044741_TS20190207_bin.298.fa.c00018_T190004...region001, T1900044741_TS20190207_bin.298_T1900044741_TS20190207_bin.298_contig_000018,ranthipeptide,RiPPs
T1900044741_TS20190207_bin.298.fa.c00018_T190004...region002, T1900044741_TS20190207_bin.298_T1900044741_TS20190207_bin.298_contig_000018,RRE-containing,RiPPs
T1900044744_TS20190210_bin.159.fa.c00003_T190004...region001, T1900044744_TS20190210_bin.159_T1900044744_TS20190210_bin.159_contig_000003,arylpolyene,Others
T1900044744_TS20190210_bin.189.fa.c00037_T190004...region001, T1900044744_TS20190210_bin.189_T1900044744_TS20190210_bin.189_contig_000037,RRE-containing,RiPPs
T1900044744_TS20190210_bin.209.fa.c00031_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000031,RRE-containing,RiPPs
T1900044744_TS20190210_bin.209.fa.c00078_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000078,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.209.fa.c00143_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000143,betalactone,Others
T1900044744_TS20190210_bin.209.fa.c00157_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000157,ranthipeptide,RiPPs
T1900044744_TS20190210_bin.209.fa.c00169_T190004...region001, T1900044744_TS20190210_bin.209_T1900044744_TS20190210_bin.209_contig_000169,cyclic-lactone-autoinducer,RiPPs
T1900044744_TS20190210_bin.250.fa.c00005_T190004...region001, T1900044744_TS20190210_bin.250_T1900044744_TS20190210_bin.250_contig_000005,RRE-containing,RiPPs
T1900044744_TS20190210_bin.250.fa.c00047_T190004...region001, T1900044744_TS20190210_bin.250_T1900044744_TS20190210_bin.250_contig_000047,betalactone,Others
T1900044748_TS20190414_bin.230.fa.c00153_T190004...region001, T1900044748_TS20190414_bin.230_T1900044748_TS20190414_bin.230_contig_000153,ranthipeptide,RiPPs
T1900044748_TS20190414_bin.230.fa.c00268_T190004...region001, T1900044748_TS20190414_bin.230_T1900044748_TS20190414_bin.230_contig_000268,RRE-containing,RiPPs
T1900044749_TS20190415_bin.308.fa.c00020_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000020,RRE-containing,RiPPs
T1900044749_TS20190415_bin.308.fa.c00038_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000038,RRE-containing,RiPPs
T1900044749_TS20190415_bin.308.fa.c00048_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000048,ranthipeptide,RiPPs
T1900044749_TS20190415_bin.308.fa.c00062_T190004...region001, T1900044749_TS20190415_bin.308_T1900044749_TS20190415_bin.308_contig_000062,betalactone,Others
T1900044750_TS20190416_bin.296.fa.c00002_T190004...region001, T1900044750_TS20190416_bin.296_T1900044750_TS20190416_bin.296_contig_000002,ranthipeptide.betalactone,Others
T1900044750_TS20190416_bin.296.fa.c00012_T190004...region001, T1900044750_TS20190416_bin.296_T1900044750_TS20190416_bin.296_contig_000012,RRE-containing,RiPPs
T1900044750_TS20190416_bin.303.fa.c00012_T190004...region001, T1900044750_TS20190416_bin.303_T1900044750_TS20190416_bin.303_contig_000012,RRE-containing,RiPPs
T1900044750_TS20190416_bin.303.fa.c00057_T190004...region001, T1900044750_TS20190416_bin.303_T1900044750_TS20190416_bin.303_contig_000057,betalactone,Others
T1900044750_TS20190416_bin.454.fa.c00109_T190004...region001, T1900044750_TS20190416_bin.454_T1900044750_TS20190416_bin.454_contig_000109,NRPS-like,NRPS
T1900044751_TS20190417_bin.30.fa.c00051_T190004...region001, T1900044751_TS20190417_bin.30_T1900044751_TS20190417_bin.30_contig_000051,hserlactone,Others
T1900044752_TS20190418_bin.168.fa.c00171_T190004...region001, T1900044752_TS20190418_bin.168_T1900044752_TS20190418_bin.168_contig_000171,arylpolyene,Others
T1900044752_TS20190418_bin.515.fa.c00012_T190004...region001, T1900044752_TS20190418_bin.515_T1900044752_TS20190418_bin.515_contig_000012,RRE-containing,RiPPs
T1900044752_TS20190418_bin.515.fa.c00017_T190004...region001, T1900044752_TS20190418_bin.515_T1900044752_TS20190418_bin.515_contig_000017,betalactone,Others
T1900044754_TS20190420_bin.357.fa.c00008_T190004...region001, T1900044754_TS20190420_bin.357_T1900044754_TS20190420_bin.357_contig_000008,ranthipeptide,RiPPs
T1900044754_TS20190420_bin.357.fa.c00041_T190004...region001, T1900044754_TS20190420_bin.357_T1900044754_TS20190420_bin.357_contig_000041,RRE-containing,RiPPs
T1900044754_TS20190420_bin.357.fa.c00090_T190004...region001, T1900044754_TS20190420_bin.357_T1900044754_TS20190420_bin.357_contig_000090,betalactone,Others
T1900044754_TS20190420_bin.466.fa.c00008_T190004...region001, T1900044754_TS20190420_bin.466_T1900044754_TS20190420_bin.466_contig_000008,ranthipeptide,RiPPs
T1900044754_TS20190420_bin.466.fa.c00076_T190004...region001, T1900044754_TS20190420_bin.466_T1900044754_TS20190420_bin.466_contig_000076,RRE-containing,RiPPs
T1900044754_TS20190420_bin.91.fa.c00016_T190004...region001, T1900044754_TS20190420_bin.91_T1900044754_TS20190420_bin.91_contig_000016,RRE-containing,RiPPs
T1900044755_TS20190421_bin.302.fa.c00084_T190004...region001, T1900044755_TS20190421_bin.302_T1900044755_TS20190421_bin.302_contig_000084,RRE-containing,RiPPs
T1900044755_TS20190421_bin.328.fa.c00007_T190004...region001, T1900044755_TS20190421_bin.328_T1900044755_TS20190421_bin.328_contig_000007,arylpolyene,Others
T1900044756_TS20190222_bin.156.fa.c00043_T190004...region001, T1900044756_TS20190222_bin.156_T1900044756_TS20190222_bin.156_contig_000043,betalactone,Others
T1900044756_TS20190222_bin.156.fa.c00079_T190004...region001, T1900044756_TS20190222_bin.156_T1900044756_TS20190222_bin.156_contig_000079,RRE-containing,RiPPs
T1900044756_TS20190222_bin.66.fa.c00135_T190004...region001, T1900044756_TS20190222_bin.66_T1900044756_TS20190222_bin.66_contig_000135,betalactone,Others
T1900044756_TS20190222_bin.66.fa.c00180_T190004...region001, T1900044756_TS20190222_bin.66_T1900044756_TS20190222_bin.66_contig_000180,ranthipeptide,RiPPs
T1900044756_TS20190222_bin.66.fa.c00217_T190004...region001, T1900044756_TS20190222_bin.66_T1900044756_TS20190222_bin.66_contig_000217,NRPS-like,NRPS
T1900044757_TS20190223_bin.190.fa.c00072_T190004...region001, T1900044757_TS20190223_bin.190_T1900044757_TS20190223_bin.190_contig_000072,RRE-containing,RiPPs
T1900044758_TS20190224_bin.292.fa.c00014_T190004...region001, T1900044758_TS20190224_bin.292_T1900044758_TS20190224_bin.292_contig_000014,hserlactone,Others
T1900044759_TS20190225_bin.268.fa.c00014_T190004...region001, T1900044759_TS20190225_bin.268_T1900044759_TS20190225_bin.268_contig_000014,RRE-containing.betalactone,Others
T1900044763_TS20190229_bin.223.fa.c00014_T190004...region001, T1900044763_TS20190229_bin.223_T1900044763_TS20190229_bin.223_contig_000014,RRE-containing,RiPPs
